년도,가수,제목,남녀,장르,최고순위,작사가,작곡가,소속사,가사
20041215,트랙스,Tears (Trax Ver.),male,J-POP,-,-,-,(주)SM엔터테인먼트,"何處に 行けばいい 貴方と 離れて  도코니 유케바이이 아나타토 하나레테  어디로 가면 좋을까 당신과 헤어지고  今は 過ぎ去った 時流に 問い 卦けて  이마와 스기사앗타 토키니 토이 카케테  지금은 지나가버린 시간에 묻기 시작해  長すぎた 夜に 旅立ちを 夢 見た  나가스기타 요루니 타비타치오 유메 미타  기나긴 밤에 여행을 꿈꿨어  異國の空 見つめて 孤獨を 抱きしめた  이코쿠노 소라 미쯔메테 고도쿠오 다키시메타  이국의 하늘 바라보며 고독을 가슴에 품었어  流れゐ 淚を 時代の 風に 重ねて  나가레루 나미다오 토키노 카제니 카사네테  흘러내리는 눈물을 세월의 바람에 실어서  終わらない 貴女の 吐息を 感じて  오와라나이 아나따노 토이키오 카응지테  끊임없는 그대의 숨결을 느끼며  Dry your tears with love  　  Loneliness your silent whisper  Fills a river of tears through the night  Memory you never let me cry  And you, You never said goodbye  Sometimes our tears blinded the love  We lost our dreams along the way  But I never thought you'd trade your soul to the fates  Never thought you'd leave me alone  Time through the rain has set me free  Sands of time will keep your memory  Love everlasting fades away  Alive within your breathless heart  Dry your tears with love  流れゐ 淚を 時代の風に 重ねて  나가레르 나미다오 토키노 카제니 카사네테  흘러내리는 눈물을 세월의 바람에 실어서  終わらない 悲しみを 靑い 薔薇に 變えて  오와라나이 카나시미오 아오이 바라니 카에테  끊임없는 슬픔을 파란 장미로 바꾸어  Dry your tears with love  Dry your tears with love  　  流れゐ 淚を 時代の風に 重ねて  나가레르 나미다오 토키노 카제니 카사네테  흘러내리는 눈물을 세월의 바람에 실어서  終わらない 貴方の 吐息を 感じて  오와라나이 아나타노 토이키오 카응지테  끊임없는 그대의 숨결을 느끼며  Dry your tears with love  Dry your tears with love  Dry your tears with love  Dry your tears with love"
20041215,트랙스,Beat Traitor,male,J-POP,-,-,-,(주)SM엔터테인먼트,You gotta make a deal though you'll be a heel  Go away the highway to downtown  And get mixed with a crowd  Shouting anger without voice  You gotta make up your face and past  Nobody can find your truth  Ah! You are the beat traitor  Ruler's frightened at power of freedom  Born as Beat Traitor  If you close your eyes  Born as Beat Traitor  The impurity of blue sky  Born as Beat Traitor  The day you were born  Born as Beat Traitor  Feels your heart  Listen to the new Moisten at your tears  Hundred million miseries exist  Who's gonna erase the future?  Destiny gives us the final lecture?  Born as fight of music  Born as a believer of love & peace  Ah! You are the beat traitor  Ruler's frightened at time of comeback  目を閉じれば  메오토지레바  生まれた日の靑い空が  우마레타히노아오이소라가  汚れなき 胸に萬ちる  케카레나키 무네니미찌루  Communication avoids destruction  Creation breaks isolation  Ah! You are the beat traitor  Ruler's frightened at joy of dreaming  目を閉じれば  메오토지레바  生まれた日の 空の靑さが  우마레타히노 소라노아오사가  胸に萬ちる  무네니미찌루  淚こぼすため ぼくら  나미다코보스타메 보쿠라  生きているんじゃないだろ  이키테이룬쟈나이다로  夢見るなら 目を閉けよう  유메미루나라 메오아케요우 -
20041215,트랙스,Knife,male,J-POP,-,-,-,(주)SM엔터테인먼트,Love… This is my love  メデュ-サの淚で  (메듀-사노나미다데)  化石に?せた心なら  (카세키니야츠세타코코로나라)  痛みもないだろう  (이타미모나이다로오)  白い素肌に千のナイフが  (시로이스하다니센노나이후가)  光る怪物みたいに  (히카루카이부쯔미타이니)  ah　あなたを抱きしめるたび  (ah 아나타오다키시메루타비)  夜は血の色彩にまた染まる  (요루와치노시키사이니마타소마루)  傷つけたくて　愛したんじゃない  (키즈쯔케타쿠테 아이시탄쟈나이)  部屋に鍵を掛けて  (헤야니카기오카케테)  目蓋テ-プで塞ぎ  (마부타테-프데후사기)  絶望に兩手を縛られたまま  (제쯔보오니료오테오시바라레타마마)  暗闇へ墮ちてゆく Scary heart  (쿠라야미에오치테유쿠 Scary heart)  Love… This is my love  愛さないこと…　それも愛だね  (아이사나이코토… 소레모아이다네)  白い素肌に千のナイフが  (시로이스하다니센노나이후가)  光る怪物のように叫ぶ  (히카루카이부쯔노요오니사케부)  あなたを抱きしめるたび  (아나타오다키시메루타비)  夜はなぜ血の色彩に染まるの  (요루와나제치노시키사이니소마루노)  天使が折れた翼をナイフにした  (텐시가오레타츠바사오나이후니시타)  それは愛しさを守り拔くためだったのに  (소레와이토시사오마모리누쿠타메닷타노니)
20041215,트랙스,Scorpio,male,록/메탈,-,Typhoon,Yoshiki,(주)SM엔터테인먼트,"I don`t give a chance, if they wanna fault  `Cause there`s nothing left to crack  I wanna make a ride  we`re gonna run to forth  connect the dots, disconnect the line  Let`s shine like Scorpio in the sky  Yeah! come On! Rock!!  저 별빛의 Reflection  지평선 향해 사라질 때에  잘게 부숴진 유리 같은 날카로운 빛으로  눈이 부시게 어둠을 비추며  Like Shining Stars  꿈의 파편들을 깊이 새기며  Let`s leave it all behind  So freak that dead line Let go  Like Beautiful Greem or Orange Sunshine  or do I wanna shine G-freakin` head  So far away I`m gonna find my way  A to D to D to A  Try to find the way to the Milky Way  My world is born in the TRAX  같은 곳 이시간은 별빛을 갈라  어둠 가르며 새벽 올 때까지  잘게 부서진 유리 같은 날카로운 빛으로  눈이 부시게 어둠을 비추며  Like Shining Stars  꿈의 파편들을 깊이 새기며  어둠에서 눈을 뜰 때  영원을 꿈꾸며 날아오른 순간  밤하늘 저편 그곳에 웃고 있네  아 잘게 부서진 유리 같은 날카로운 빛으로  눈이 부시게 어둠을 비추며  Like Shining Stars  꿈의 파편들을 깊이 새기며  Let the world break me down, as if I care  l`ve got nothing to lose, Like shattered glass  Flying to pieces, I`m already torn  But there`s a way to shine, if there`s will  woke up and hated life  wanna feel it, what it`s like"
20041215,트랙스,Tears (Trax Ver.),male,록/메탈,-,조윤경,Yoshiki,(주)SM엔터테인먼트,"어디로 가면 좋을까 당신과 헤어진 후에  지금은 지나가버린 시간에 묻기 시작해  기나긴 밤을 지나는 여행을 꿈꾸기도 했어  이국 위로 펼쳐진 하늘 속 고독마저 가슴에 품어  흘러내린 눈물들을 세월의 바람에 실어 보내  끊이지 않는 그대만의 그 숨결을 느끼면서  Dry your tears with love  Dry your tears with love  Loneliness your silent whisper  Fills a river of tears through the night  Memory you never let me cry  And you, You never said goodbye  Sometimes our tears blinded the love  We lost our dreams along the way  But I never thought you'd trade  your soul to the fates  Never thought you'd leave me alone  Time through the rain has set me free  Sands of time will keep your memory  Love everlasting fades away  Alive within your breathless heart  Dry your tears with love  Dry your tears with love  흘러내린 눈물들을 세월의 바람에 실어 보내  끊이지 않는 나의 슬픔이 파란 장미로 피어나면  Dry your tears with love  Dry your tears with love  흘러내린 눈물들을 세월의 바람에 실어 보내  끊이지 않는 그대만의 그 숨결을 느끼면서  Dry your tears with love  Dry your tears with love  Dry your tears with love  Dry your tears with love"
20041215,트랙스,Beat Traitor,male,록/메탈,-,조윤경,Nagano,(주)SM엔터테인먼트,You gotta make a deal though you'll be a heel Go away the highway to downtown And get mixed with a crowd Shouting anger without voice You gotta make up your face and past Nobody can find your truth Ah You are the beat traitor Ruler's frightened at power of freedom Born as Beat Traitor If you close your eyes Born as Beat Traitor The impurity of blue sky Born as Beat Traitor The day you were born Born as Beat Traitor Feels your heart Listen to the new Moisten at your tears Hundred million miseries exist Who's gonna erase the future Destiny gives us the final lecture Born as fight of music Born as a believer of love & peace You are the beat traitor Ruler's frightened at time of comeback 눈을 감아보면 태어난 그 날의 푸르던 하늘이 내 타락했던 가슴에 가득 차 Communication avoids destruction Creation breaks isolation Ah You are the beat traitor Ruler's frightened at joy of dreaming 눈을 감아보면 태어난 그 날의 파란 나의 하늘이 가슴에 가득차 눈물을 흘리기 위해 우리가 살아있는것 지금 이 순간도 꿈을 꿀 거라면 눈을 떠야 해 Born as Beat Traitor Born as Beat Traitor
20041215,트랙스,Knife,male,록/메탈,-,"Yukinojo Mori,  윤정,  조윤경",Masanori Takumi,(주)SM엔터테인먼트,Love This is my love  메두사의 눈물들로  화석처럼 굳어져간  마음이라면 아픔마저 난 없겠지 새하얀 살결위로 천의 나이프가  빛나는 괴물처럼 내게 외쳐  Ah 나 그대를 품에 안을 때마다  밤은 또 피의 색으로 물들어가고  그대 상처 주려고  사랑한 건 아니잖아  이 방의 문을 굳게 닫고  두 눈에 어둠의 막을 내려  절망 속으로 내 두 손을 묶인 채  나 이대로  어둠 속으로 떨어져가네  Scary Heart  Love This is my love  사랑하지 않는 것 그것도 사랑이지 새하얀 살결위로 천의 나이프가 빛나는 괴물처럼 나를 조여 오는데 나 그대를 품에 안을 때 마다 이 밤은 왜 또 피의 색으로 물드는가 천사의 순결한 두 날개를 나이프로 꺾어 그것은 나의 사랑을 영원 끝까지 지켜 내기 위하여
20041215,트랙스,Over The Rainbow...(Piano Ver.),male,록/메탈,-,RoseBeetz,GRV,(주)SM엔터테인먼트,비가 왜 오는 줄 아니  누군가 너의 슬픔이란 모두  지워지길 기도하기 때문에  달래주기 위해서야  난 이미 어려서부터 널  마치 알고 지낸 것처럼-  너를 안 후로 널 보호하려  새벽에 거칠게 몰아치고 간  빗물 속에서도 믿었던 나인걸  비가 올 땐 날 생각해  힘이 되어줄까  네가 가고난 흔적은  Over the rainbow- 누군가 너의 슬픔이  모두 지워지길  기도하기 때문이야  달래주기 위해서 비가 되어줄께-
20041215,트랙스,Over The Rainbow...(Rock Ver.),male,록/메탈,-,RoseBeetz,GRV,(주)SM엔터테인먼트,비가 왜 오는 줄 아니?  누군가 너의 슬픔이란 모두 지워지길  기도하기 때문에  달래주기 위해서야  난 이미 어려서부터 널  마치 알고 지낸 것처럼  너를 안 후로 널 보호하려  새벽에 거칠게 몰아치고 간 빗물 속에서도  믿었던 나인 걸  비가 올 땐 날 생각해 힘이 되어줄게  내가 가고 남은 흔적은 Over the rainbow..  미안 미안 미안 미안.... 난 너무나 어려서부터  이미 더러웠던 것 같아  나 이세상에 사라질 때에  그전에 깨끗해 질래.  땅 속 깊이 아주 맑게 내가 더러우면  너도 더러워 질까봐  날 미워할 테니까 언제나 처럼  비가 올 땐 날 생각해 힘이 되어줄게  내가 가고 남은 흔적은 Over the rainbow  난 비가 오면 기도해  난 비를 보며 기도해  넌 비를 보며 기도해  미안해 날 버리지마 기다리고 있을 게  비가 왜 오는 줄 아니  누군가 너의 슬픔이란 모두 지워지길  기도하기 때문에 달래주기 위해서..  비가되어줄게.
20040720,트랙스,Paradox,male,록/메탈,-,유영진,Groovie. K,(주)SM엔터테인먼트,"뭐가 대단해, 다 그렇게 살면 돼..yeah  내가 살아남는 법을 욕은 해도  넌 내가 되고 싶지 안 그래?  싸바 싸바 하면 대충 때워..  다 처리했으니까 3차 가자 ..Huh  개벽을 기다리던 사람도  평온만을 소망하는 민심도  그 거짓말로 지쳐버렸고  굶주린 자기 배만 채웠던  어르신네들아 피가 되어도  살이 돼줘도 모자랐던가  온 세상을 손안에 넣고  휘둘러도 된다고 믿는가  내가 미쳐! 당신은 보기 좋게  여기서 막 내리고 이 바닥에서 끝-  손 하나로 하늘을 전부  가릴 수도 있다고 믿는가  언제까지 모래로 성을 쌓겠는가  넌 잘 몰라 내가 사는 인생 말이야  이해하기 힘들겠지  이 심오한 세계를 말이지  너 따위는 쳐다볼 수 없는 나무야  너 같은 것은 꿈도 꿀 수 없어 웃겨!  생각해봐 얼마나 공들였는데 말이야  걱정 마 이번 건은 손 봐뒀어  내 열매를 터뜨려 뺏기는건 시간문제  하늘은 내꺼 난 내 Do에 깔려 죽고 싶어!  온 세상을 손안에 넣고  휘둘러도 된다고 믿는가  내가 미쳐! 당신은 보기 좋게  여기서 막 내리고 이 바닥에서 끝-  손 하나로 하늘을 전부  가릴 수도 있다고 믿는가  언제까지 모래로 성을 쌓겠는가  긴 시련들을 이겨내 이 땅을 지킨 우리들  모두 같은 꿈을 꾸는 걸  서로 의지하고 보다 밝은 미래로  함께 걸어가는 것  어둠 속에 갇혀 길을 잃어버린 자,  이제 그만 눈을 떠라 때가 왔다  어둠 속에 묻혀 숨을 죽여 버린 자,  이제 그만 눈을 떠라 때가 왔다  기회가 있는 꿈이 실현되는 삶이 있는 땅  정의로운 자가 주인 되는 곳  더 이상은 포기할 수 없어 이젠 다  돌려받아야만 돼  온 세상을 손안에 넣고  휘둘러도 된다고 믿는가  Oh! no..너 허튼 생각 마  닥치고 이걸 봐 여긴 니가 버린 땅  손 하나로 하늘을 전부  가릴 수도 있다고 믿는가  언제까지 모래로 성을 쌓겠는가  We must going back..the name of ""justice""  ""freedom"" and ""Our territory"" my word bring  forth new paradigm  time of decision...live or die"
20040720,트랙스,On The Road,male,록/메탈,-,Kenzie,Kenzie,(주)SM엔터테인먼트,"잊었던 것들로 가득한 곳 갇혀  이 세상엔 후회 같은 날이 더.. 무엇도 원치 않던  서툴렀던 그 모습대로 살고 싶어 When I blow my flow check attack 1.2 나야 나야 나 그저 나일 뿐  you wanna feel this now and I'm going down 길을 걷는 나야 나 일뿐 wanna feel this right  지켜온 기억이 부서진 날 속에  약속할 수 있었어 그들과 같은 길을 가진 않겠어 그 시작은 어디일까 널 처음 알게 한 낯선 곳을 갔지 추억해선 안 될 것도 없지만 꿈꾸고 있던 걸까 순진한 너의 손으로 날 깨워줘 그냥 걷다 보면 붉은 빛깔의 하늘도 내게로 말을 하지 어서 빨리 뛰라고 더 빨리 뛰어야만 해 더 빨리 달려야만 해 Just 꾸밈없는 나를 찾아 가야 하는 거야 지켜온 기억이 부서진 날 속에  약속할 수 있었어 믿어보기로 해 난 멈추지 않고 헤매 봐도 괜찮겠지 Now I see, 천천히 눈을 뜨면 돼 Now I breathe, 세상이 그렇듯 모든 게 변해도  나는 그대로 인걸 지켜온 기억이 부서진 날 속에  약속할 수 있었어 믿어보기로 해 난 멈추지 않고 헤매 봐도 괜찮겠지 이대로 나에게 지워진 기억도 모두 헛된 거라고 그 누구도 나에게 말하진 못했지 그 시작은 나일 테니"
20040720,트랙스,Are You Ready,male,록/메탈,-,RoseBeetz,RoseBeetz,(주)SM엔터테인먼트,Hey 이봐 넌 뻔한 마무리를 그리고 있잖아 아직도 뭣도 이유도 모른 척 하잖아 빠져들지 마 똑같은 인간 취급일 테니까  깝깝한 소리들에 너는 왜 따라가려 하는가 Are You Ready Are You Ready 날 왜 가만두지 않나 나 좀 내버려 둬요  이제는 제가 알아서 해 Are You Ready Are You Ready  이젠 네 세상이야 지친 네 날개를 펼쳐 Are you ready....  Hey 이봐 너의 미래라는 것이 시들거리잖아 네 감정 따위 취해 썩어 가고 있잖아  (lost mind the worst time) 예고될수없잖아 Why 그들의 말 만 믿을 뿐 진실 할 순 없는가  Are You Ready Are You Ready 날 왜 가만두지 않나 나 좀 내버려 둬요  이제는 제가 알아서 해 Are You Ready Are You Ready 이젠 네 세상이야 지친 네 날개를 펼쳐 Are you ready....  저질스런 니 모습은 자신의 목을 졸라  네 세상 속에서 이젠 숨을 끊으려하네 더 이상은 내뱉을 수 없어.. 너의 터질 듯한 Can stop me shit  낯설은 공간에 어느 날 널 �i고니 자식또�i치고 낯설은 그방식에 난아마 시들어 버릴 거야못견뎌  Shut up Shut up Shut up and go away 소중한 기억 조각 속에 너만의 꿈을 찾아가  쉽게 널 잃을 수 없어 I waiting you Are You Ready Are You Ready 이젠 내 맘 대로해 나 좀 내버려둬  이제는 내가 알아서 해  Are You Ready  이젠 네 세상이야 희망의 날개를 펼쳐 소중한 너의 꿈속에 Fly away But i feel like shit..
20101108,트랙스,Tell Me Your Love,male,-,-,-,-,(주)SM엔터테인먼트,눈부시던 그때 tell me your love 그대가 없는 나는 혼자인 걸 fall in your love 멀어진 기억속에 흩어진 널 I love u love u love u 내 손을 놓지는마 Oh I love u love u Always tell me your love 눈 감으면 그때의 바람 그때 향기가 날 감싸안아 떨리던 순간 꿈처럼 아련한 기억속으로 이끌려 아나요 꿈만 같은걸 너와 함께한 그 시간에 공기까지도 달콤하다는걸 눈부시던 그때 tell me your love 그대가 없는 나는 혼자인 걸 fall in your love 멀어진 기억속에 흩어진 널 I love u love u love u 내 손을 놓지는마 Oh I love u love u Always tell me your love 언젠가는 지금의 우릴 잊고 살아갈 수도 있겠지 하지만 지난 시간의 무게보다 너를 사랑할꺼야 내 눈에 니가 번져서 어떤 것도 볼 수 없음을 오직 너만이 내 맘속에 있어 눈부시던 그때 tell me your love 그대가 없는 나는 혼자인 걸 fall in your love 멀어진 기억속에 흩어진 널 I love u love u love u 내 손을 놓지는마 Oh I love u love u Always tell me your love 그대도 이런 맘이겠죠 들려요 하루종일 그대음성 나른한 향기같은 시간은 나와 같겠죠 눈부시던 그때 tell me your love 그대가 없는 나는 무의미한걸 fall in your love 담겨진 추억속에 유일한 널 I love u love u love u 내 손을 놓지는마 Oh I love u love u Always tell me your love oh I love u love u always tell me your love
20041130,트랙스,Paradox,male,록/메탈,-,-,-,(주)SM엔터테인먼트,"뭐가 대단해 다 그렇게 살면 돼 yeah 내가 살아 남는 법을 욕은 해도 넌 내가 되고 싶지 안그래? 싸바싸바하며 대충 때워 다 처리했으니까 3차 가자 uh 개벽을 기다리던 사람도 평온만을 소망하는 민심도 그 거짓말로 지쳐버렸고 굶주린 자기 배만 채웠던 어르신네들아 피가 되어도 살이 돼줘도 모자랐던가 온세상을 손안에 넣고 휘둘러도 된다고 믿는가 내가 미쳐 당신은 보기 좋게 여기서 막 내리고 이 바닥에서 끝 손 하나로 하늘을 전부 가릴수도 있다고 믿는가 언제까지 모래로 성을 쌓겠는가 넌 잘 몰라 내가 사는 인생 말이야 이해하기 힘들겠지 이심오한 세계를 말이지 너 따위는 쳐다볼 수 없는 나무야 너 같은 것은 꿈도 꿀 수 없어 우겨 생각해봐 얼마나 공들였는데 말이야 걱정 마 이번 건은 손 봐뒀어 내 열매들 탐스럽게 익는 건 시간 문제 하늘은 내꺼 난 내 doo 에 깔려 죽고 싶어 온세상을 손 안에 넣고 휘둘러도 된다고 믿는가 내가 미쳐 당신은 보기 좋게 여기서 막 내리고 이 바닥에서 끝 손 하나로 하늘을 전부 가릴수도 있다고 믿는가 언제까지 모래로 성을 쌓겠는가 긴 시련들을 이겨내 이 땅을 지킨 우리들 모두 같은 꿈을 꾸는 걸 서로 의지하고 보다 밝은 미래로 함께 걸어가는 것 어둠 속에 갇혀 길을 잃어버린 자 이제 그만 눈을 떠라 때가 왔다 어둠 속에 묻혀 숨을 죽여버린 자 이제 그만 눈을 떠라 때가 왔다 기회가 있는 꿈이 실현되는 삶이 있는 땅 정의로운 자가 주인 되는 곳 더 이상은 포기할 수 없어 이젠 다 돌려 받아야만 돼 온세상을 손 안에 넣고 휘둘러도 된다고 믿는가 Oh! no 너 허튼 생각 마 닥치고 이걸 봐 여긴 네가 버린 땅 손 하나로 하늘을 전부 가릴수도 있다고 믿는가 언제까지 모래로 성을 쌓겠는가 We must going back the name of ""Justice"",""freedom"" and our temitory My word bring forth new paradigm Time of decision live or die~"
20041130,트랙스,On The Road,male,록/메탈,-,-,-,(주)SM엔터테인먼트,"잊었던 것들로 가득한 곳 갇혀 이 세상엔 후회 같은 날이 더... 무엇도 원치 않던 서툴렀던 그 모습대로 살고싶어 Rap) When I blow my flow check attack 1.2 나야 나야 나 그저 나일뿐 You wanna feel this now and I'm going down 길을 걷는 나야 나일뿐 wanna feel this right 지켜온 기억이 부서진 날 속에 약속할 수 있었어 그들과 같은 길을 가진 않겠어 그 시작은 어디일까 널 처음 알게 한 낮선 곳을 갔지 추억해선 안 될 것도 없지만 꿈꾸고 있던 걸까 순진한 너의 손으로 날 깨워줘 Rap) 그냥 걷다보면 붉은 빛깔의 하늘도 내게로 말을 하지 어서 빨리 뛰라고 더 빨리 뛰어야만 해 더 빨리 달려야만 해 Just 꾸밈없는 나를 찾아가야 하는 거야 지켜온 기억이 부서진 날 속에 약속할 수 있었어 믿어보기로 해 난 멈추지 않고 헤매봐도 괜찮겠지 Now I see, 천천히 눈을 뜨면 돼 Now I breathe, 세상이 그렇듯 모든 게 변해도 나는 그대로인걸 이대로 나에게 지워진 기억도 모두 헛된 거라고 그 누구도 나에게 말하진 못했지 그 시작은 나 일테니"
20041130,트랙스,Are You Ready,male,록/메탈,-,-,-,(주)SM엔터테인먼트,Hay 이봐 넌 뻔한 마무리를 그리고 있잖아 아직도 뭣도 이유도 모른 척 하잖아 빠져들지마 똑같은 인간취급 일테니까 깝깝한 소리들에 너는 왜 따라가려 하는가 Are you Ready? Are you Ready? 날 왜 가만두지 않나 나 좀 내버려 둬요 이제는 제가 알아서 해 Are you Ready? Are you Ready? 이젠 네 세상이야 지친 네 날개를 펼쳐 Are you Ready?............ Hay 이봐 너의 미래라는 것이 시들거리잖아 네 감정 따위 취해 썩어가고 있잖아 (Lost mind the worst time) 예고 될 수 없잖아 (why?) 그들의 말만 믿을 뿐 진실할 순 없는가 Are you Ready? Are you Ready? 날 왜 가만두지 않나 나 좀 내버려 둬요 이제는 제가 알아서 해 Are you Ready? Are you Ready? 이젠 네 세상이야 지친 네 날개를 펼쳐 Are you Ready?............ 저질스런 니 모습은 자신의 목을 졸라 네 세상 속에서 이젠 숨을 끊으려 하네 더 이상 내뱉을 수 없어 너의 터질 듯한 can stop me shit 낯설은 공간에 어느 날 널 쫓고 니 자식 또 쫓치고 낯설은 그 방식에 난 아마 시들어 버릴꺼야 못 견뎌 Shut up shut up shut up and go away Shut up shut up shut up and go away 소중한 기억 조각 속에 너만의 꿈을 찾아가 쉽게 널 잃을 수 없어 Are you Ready? Are you Ready? 이젠 내 맘대로 해 나 좀 내버려 둬 이제는 내가 알아서 해 Are you Ready? Are you Ready? 이젠 네 세상이야 희망의 날개를 펼쳐 소중한 너의 꿈속에 Fly away But I Like shit
